Coriolis,Dt,DxAvg,DxMax,DxMin,KSPF0,KSPFSLow,KSPSchur,KSPother,LidHeight,MeshDegree,NuCFL,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,PETSCLogPreSNESFunctionEval,PETSCLogPreSNESJacobianEval,PETSCLogPreSetup,Radius,SNESFunctionEval,SNESJacobianEval,SNESSolve,num_cells,num_horizontal_cells,num_processes,order,refinement_level,total_dofs,velocity_pressure_dofs,vertical_layers
False,16154.171445916953,327027.38591213105,346305.05037184467,307749.7214524174,0.33325331211090087,0.3358732521533966,8.639556992053986,0.9696506202220903,80000.0,1,16,10.278334176540374,9.556691002845763,0.0,0.433626526594162,1.3845600247383119,7.97371409535408,6371000.0,0.19445974826812745,5.1087141036987306e-05,10.474403017759323,5120,5120,40,2,4,9205760,7224320,64
