Coriolis,Dt,DxAvg,DxMax,DxMin,HybridBreak,HybridFullRecovery,HybridFullSolveTime,HybridInit,HybridKSPOther,HybridProjection,HybridRHS,HybridReconstruction,HybridTraceSolve,HybridUpdate,LidHeight,MeshDegree,NuCFL,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,PETSCLogPreSNESFunctionEval,PETSCLogPreSNESJacobianEval,PETSCLogPreSetup,PreHybridInit,Radius,SNESFunctionEval,SNESJacobianEval,SNESSolve,num_cells,num_horizontal_cells,num_processes,order,refinement_level,total_dofs,velocity_pressure_dofs,vertical_layers
False,2020.7801013869293,78041.8196483936,86640.9468469646,69442.6924498226,0.00550997257232666,1.673162853717804,6.9311286270618435,0.0,0.001281720399856745,0.035209673643112185,1.0556409895420074,1.6379531800746918,4.1968148112297055,0.0,80000.0,1,8,6.9324103474617,6.931241291761398,0.0,1.156496489048004,0.010241717100143433,24.617889791727066,8.085918283462524,6371000.0,0.5578638851642609,6.321668624877929e-05,7.49266750216484,81920,81920,40,1,6,23756800,18432000,64
