Coriolis,Dt,DxAvg,DxMax,DxMin,HybridBreak,HybridFullRecovery,HybridFullSolveTime,HybridInit,HybridKSPOther,HybridProjection,HybridRHS,HybridReconstruction,HybridTraceSolve,HybridUpdate,LidHeight,MeshDegree,NuCFL,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,PETSCLogPreSNESFunctionEval,PETSCLogPreSNESJacobianEval,PETSCLogPreSetup,PreHybridInit,Radius,SNESFunctionEval,SNESJacobianEval,SNESSolve,num_cells,num_horizontal_cells,num_processes,order,refinement_level,total_dofs,velocity_pressure_dofs,vertical_layers
False,1010.3900506934647,78041.8196483936,86640.9468469646,69442.6924498226,0.006247657537460327,1.6691386759281157,6.892412704229355,0.0,0.0012006700038904583,0.03367491960525513,1.056104850769043,1.6354637563228607,4.160921519994735,0.0,80000.0,1,4,6.8936133742332455,6.892537134885788,0.0,1.17208434343338,0.01013604998588562,24.13896461725235,8.016439604759217,6371000.0,0.5539875447750091,6.154775619506835e-05,7.45050533413887,81920,81920,40,1,6,23756800,18432000,64
