Coriolis,Dt,DxAvg,DxMax,DxMin,KSPF0,KSPFSLow,KSPSchur,KSPother,LidHeight,MeshDegree,NuCFL,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,PETSCLogPreSNESFunctionEval,PETSCLogPreSNESJacobianEval,PETSCLogPreSetup,Radius,SNESFunctionEval,SNESJacobianEval,SNESSolve,num_cells,num_horizontal_cells,num_processes,order,refinement_level,total_dofs,velocity_pressure_dofs,vertical_layers
True,4041.7400202035783,78044.74517806948,86644.80168311422,69444.68867302475,0.11119341254234313,0.09742785096168519,22.628264284133913,0.3339977443218203,80000.0,2,16,23.17088329195976,22.950578635931016,0.0,3.964151006937027,4.260989779233933,55.40645407438278,6371000.0,1.9517665326595306,5.670785903930664e-05,25.12684960961342,81920,81920,40,1,6,23756800,18432000,64
