Coriolis,Dt,DxAvg,DxMax,DxMin,KSPF0,KSPFSLow,KSPSchur,KSPother,LidHeight,MeshDegree,NuCFL,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,PETSCLogPreSNESFunctionEval,PETSCLogPreSNESJacobianEval,PETSCLogPreSetup,Radius,SNESFunctionEval,SNESJacobianEval,SNESSolve,num_cells,num_horizontal_cells,num_processes,order,refinement_level,total_dofs,velocity_pressure_dofs,vertical_layers
True,8083.480040407157,78044.74517806948,86644.80168311422,69444.68867302475,0.11080679297447205,0.09728469252586365,19.21993544101715,0.3352699875831604,80000.0,2,32,19.763296914100646,19.54196491241455,0.0,4.032179844379425,8.135737305879593,52.57775883674621,6371000.0,1.9553108513355255,4.836916923522949e-05,21.722791177034377,81920,81920,40,1,6,23756800,18432000,64
