Coriolis,Dt,DxAvg,DxMax,DxMin,KSPF0,KSPFSLow,KSPSchur,KSPother,LidHeight,MeshDegree,NuCFL,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,PETSCLogPreSNESFunctionEval,PETSCLogPreSNESJacobianEval,PETSCLogPreSetup,Radius,SNESFunctionEval,SNESJacobianEval,SNESSolve,num_cells,num_horizontal_cells,num_processes,order,refinement_level,total_dofs,velocity_pressure_dofs,vertical_layers
False,2020.7801013869293,78041.8196483936,86640.9468469646,69442.6924498226,0.11130614280700683,0.10861414074897766,21.078708297014238,0.3304059922695153,80000.0,1,8,21.629034572839736,21.40920226573944,0.0,1.2354864358901978,1.7125757932662964,52.26337221264839,6371000.0,0.5558999657630921,7.035136222839355e-05,22.189115065336228,81920,81920,40,1,6,23756800,18432000,64
