Coriolis,Dt,DxAvg,DxMax,DxMin,KSPF0,KSPFSLow,KSPSchur,KSPother,LidHeight,MeshDegree,NuCFL,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,PETSCLogPreSNESFunctionEval,PETSCLogPreSNESJacobianEval,PETSCLogPreSetup,Radius,SNESFunctionEval,SNESJacobianEval,SNESSolve,num_cells,num_horizontal_cells,num_processes,order,refinement_level,total_dofs,velocity_pressure_dofs,vertical_layers
False,505.19502534673234,78041.8196483936,86640.9468469646,69442.6924498226,0.11070884466171264,0.10640387535095215,15.028272861242295,0.34032504558563126,80000.0,1,2,15.58571062684059,15.356215888261795,0.0,1.2081969320774077,1.6929225146770477,56.74520441889763,6371000.0,0.5553167581558227,7.134079933166504e-05,16.14521516561508,81920,81920,40,1,6,23756800,18432000,64
