Coriolis,Dt,DxAvg,DxMax,DxMin,HybridBreak,HybridFullRecovery,HybridFullSolveTime,HybridInit,HybridKSPOther,HybridProjection,HybridRHS,HybridReconstruction,HybridTraceSolve,HybridUpdate,LidHeight,MeshDegree,NuCFL,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,PETSCLogPreSNESFunctionEval,PETSCLogPreSNESJacobianEval,PETSCLogPreSetup,PreHybridInit,Radius,SNESFunctionEval,SNESJacobianEval,SNESSolve,num_cells,num_horizontal_cells,num_processes,order,refinement_level,total_dofs,velocity_pressure_dofs,vertical_layers
True,32331.326577735308,327237.17067021516,346551.40675510035,307922.9345853299,0.0013319313526153564,2.6024228811264036,6.86790246963501,0.0,0.0004001915454860949,0.15588289499282837,1.5899400532245636,2.4465399861335753,2.674207603931427,0.0,80000.0,2,32,6.868302661180496,6.8679733037948605,0.0,1.1570796966552734,0.003317064046859741,18.12129139304161,7.714845794439316,6371000.0,0.503212958574295,3.494024276733399e-05,7.372075623273849,5120,5120,40,2,4,9205760,7224320,64
