Coriolis,Dt,DxAvg,DxMax,DxMin,HybridBreak,HybridFullRecovery,HybridFullSolveTime,HybridInit,HybridKSPOther,HybridProjection,HybridRHS,HybridReconstruction,HybridTraceSolve,HybridUpdate,LidHeight,MeshDegree,NuCFL,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,PETSCLogPreSNESFunctionEval,PETSCLogPreSNESJacobianEval,PETSCLogPreSetup,PreHybridInit,Radius,SNESFunctionEval,SNESJacobianEval,SNESSolve,num_cells,num_horizontal_cells,num_processes,order,refinement_level,total_dofs,velocity_pressure_dofs,vertical_layers
True,4041.4158222169135,327237.17067021516,346551.40675510035,307922.9345853299,0.001312994956970215,2.600463330745697,6.88734200000763,0.0,0.0003959417343137872,0.12354184985160828,1.603352665901184,2.476921480894089,2.682213008403778,0.0,80000.0,2,4,6.8877379417419435,6.887410324811936,0.0,1.0748336374759675,0.0034711062908172607,18.063081747293474,7.92132186293602,6371000.0,0.5022708952426911,3.229975700378418e-05,7.3906564056873325,5120,5120,40,2,4,9205760,7224320,64
