Coriolis,Dt,DxAvg,DxMax,DxMin,KSPF0,KSPFSLow,KSPSchur,KSPother,LidHeight,MeshDegree,NuCFL,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,PETSCLogPreSNESFunctionEval,PETSCLogPreSNESJacobianEval,PETSCLogPreSetup,Radius,SNESFunctionEval,SNESJacobianEval,SNESSolve,num_cells,num_horizontal_cells,num_processes,order,refinement_level,total_dofs,velocity_pressure_dofs,vertical_layers
False,252.59751267336617,78041.8196483936,86640.9468469646,69442.6924498226,0.10942021608352662,0.10800079107284546,3.1587806046009064,0.3309172272682188,80000.0,1,1,3.7071188390254974,3.4840801656246185,0.0,1.2629569470882416,1.6788214325904847,52.69789792299271,6371000.0,0.556354409456253,7.254481315612792e-05,4.267755919694901,81920,81920,40,1,6,23756800,18432000,64
