Coriolis,Dt,DxAvg,DxMax,DxMin,KSPF0,KSPFSLow,KSPSchur,KSPother,LidHeight,MeshDegree,NuCFL,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,PETSCLogPreSNESFunctionEval,PETSCLogPreSNESJacobianEval,PETSCLogPreSetup,Radius,SNESFunctionEval,SNESJacobianEval,SNESSolve,num_cells,num_horizontal_cells,num_processes,order,refinement_level,total_dofs,velocity_pressure_dofs,vertical_layers
False,2525.9751267336615,78041.8196483936,86640.9468469646,69442.6924498226,0.17551532983779908,0.17243149280548095,5.004771512746811,0.591256165504455,80000.0,1,10,5.943974500894546,5.524298846721649,0.0,1.1820859134197235,1.6929125607013702,52.52784499526024,6371000.0,0.5551997482776642,7.797479629516602e-05,6.503501355648041,81920,81920,40,1,6,23756800,18432000,64
