Coriolis,Dt,DxAvg,DxMax,DxMin,KSPF0,KSPFSLow,KSPSchur,KSPother,LidHeight,MeshDegree,NuCFL,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,PETSCLogPreSNESFunctionEval,PETSCLogPreSNESJacobianEval,PETSCLogPreSetup,Radius,SNESFunctionEval,SNESJacobianEval,SNESSolve,num_cells,num_horizontal_cells,num_processes,order,refinement_level,total_dofs,velocity_pressure_dofs,vertical_layers
True,2020.7079111084568,327237.17067021516,346551.40675510035,307922.9345853299,0.14840250015258788,0.13421647548675536,21.407022255659104,0.3533909738063805,80000.0,2,2,22.04303220510483,21.79875921010971,0.0,1.0276428163051605,2.094496887922287,7.965765023231507,6371000.0,0.5019253969192505,3.602504730224609e-05,22.546560686826705,5120,5120,40,2,4,9205760,7224320,64
