Coriolis,Dt,DxAvg,DxMax,DxMin,KSPF0,KSPFSLow,KSPSchur,KSPother,LidHeight,MeshDegree,NuCFL,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,PETSCLogPreSNESFunctionEval,PETSCLogPreSNESJacobianEval,PETSCLogPreSetup,Radius,SNESFunctionEval,SNESJacobianEval,SNESSolve,num_cells,num_horizontal_cells,num_processes,order,refinement_level,total_dofs,velocity_pressure_dofs,vertical_layers
True,32331.326577735308,327237.17067021516,346551.40675510035,307922.9345853299,0.42075241208076475,0.405085289478302,178.74634658694268,1.2087352335452977,80000.0,2,32,180.78091952204704,179.8667408287525,0.0,1.1134959578514099,2.092831188440323,7.990087807178497,6371000.0,0.5032408773899079,3.899335861206055e-05,181.2857769191265,5120,5120,40,2,4,9205760,7224320,64
