Coriolis,Dt,DxAvg,DxMax,DxMin,KSPF0,KSPFSLow,KSPSchur,KSPother,LidHeight,MeshDegree,NuCFL,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,PETSCLogPreSNESFunctionEval,PETSCLogPreSNESJacobianEval,PETSCLogPreSetup,Radius,SNESFunctionEval,SNESJacobianEval,SNESSolve,num_cells,num_horizontal_cells,num_processes,order,refinement_level,total_dofs,velocity_pressure_dofs,vertical_layers
False,2019.271430739619,327027.38591213105,346305.05037184467,307749.7214524174,0.17334384918212892,0.16243718862533568,23.37113030552864,0.4233218312263496,80000.0,1,2,24.130233174562456,23.83123921751976,0.0,0.42284284234046937,1.3863788664340972,8.16292245388031,6371000.0,0.19431361556053162,5.1188468933105466e-05,24.32621106505394,5120,5120,40,2,4,9205760,7224320,64
