Coriolis,Dt,DxAvg,DxMax,DxMin,KSPF0,KSPFSLow,KSPSchur,KSPother,LidHeight,MeshDegree,NuCFL,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,PETSCLogPreSNESFunctionEval,PETSCLogPreSNESJacobianEval,PETSCLogPreSetup,Radius,SNESFunctionEval,SNESJacobianEval,SNESSolve,num_cells,num_horizontal_cells,num_processes,order,refinement_level,total_dofs,velocity_pressure_dofs,vertical_layers
False,4038.542861479238,327027.38591213105,346305.05037184467,307749.7214524174,0.19835102558135986,0.18731327652931212,37.03151251673698,0.49208782911301086,80000.0,1,4,37.90926464796066,37.55742375254631,0.0,0.44313656687736513,1.378947639465332,8.191253632307053,6371000.0,0.19440070390701295,5.014538764953613e-05,38.1053365945816,5120,5120,40,2,4,9205760,7224320,64
