Coriolis,Dt,DxAvg,DxMax,DxMin,KSPF0,KSPFSLow,KSPSchur,KSPother,LidHeight,MeshDegree,NuCFL,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,PETSCLogPreSNESFunctionEval,PETSCLogPreSNESJacobianEval,PETSCLogPreSetup,Radius,SNESFunctionEval,SNESJacobianEval,SNESSolve,num_cells,num_horizontal_cells,num_processes,order,refinement_level,total_dofs,velocity_pressure_dofs,vertical_layers
False,32308.342891833905,327027.38591213105,346305.05037184467,307749.7214524174,0.42086641788482665,0.40011749267578123,68.5844466328621,1.3330234706401853,80000.0,1,32,70.73845401406288,69.73603934049606,0.0,0.4316631078720093,1.3870523035526277,8.21535474061966,6371000.0,0.19372202157974244,5.3423643112182614e-05,70.9338400900364,5120,5120,40,2,4,9205760,7224320,64
