Coriolis,Dt,DxAvg,DxMax,DxMin,HybridBreak,HybridFullRecovery,HybridFullSolveTime,HybridInit,HybridKSPOther,HybridProjection,HybridRHS,HybridReconstruction,HybridTraceSolve,HybridUpdate,LidHeight,MeshDegree,NuCFL,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,PETSCLogPreSNESFunctionEval,PETSCLogPreSNESJacobianEval,PETSCLogPreSetup,PreHybridInit,Radius,SNESFunctionEval,SNESJacobianEval,SNESSolve,num_cells,num_horizontal_cells,num_processes,order,refinement_level,total_dofs,velocity_pressure_dofs,vertical_layers
False,8077.085722958476,327027.38591213105,346305.05037184467,307749.7214524174,0.0014423489570617675,1.6446371912956237,5.142773014307022,0.0,0.0004079520702360284,0.10237316489219665,1.0822055220603943,1.542264026403427,2.414487951993942,0.0,80000.0,1,8,5.143180966377258,5.142841070890427,0.0,0.4373442351818085,0.0034085214138031006,17.02296175956726,6.966183882951737,6371000.0,0.1932959258556366,3.933310508728027e-05,5.33711628317833,5120,5120,40,2,4,9205760,7224320,64
