Coriolis,Dt,DxAvg,DxMax,DxMin,HybridBreak,HybridFullRecovery,HybridFullSolveTime,HybridInit,HybridKSPOther,HybridProjection,HybridRHS,HybridReconstruction,HybridTraceSolve,HybridUpdate,LidHeight,MeshDegree,NuCFL,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,PETSCLogPreSNESFunctionEval,PETSCLogPreSNESJacobianEval,PETSCLogPreSetup,PreHybridInit,Radius,SNESFunctionEval,SNESJacobianEval,SNESSolve,num_cells,num_horizontal_cells,num_processes,order,refinement_level,total_dofs,velocity_pressure_dofs,vertical_layers
False,10096.357153698094,327027.38591213105,346305.05037184467,307749.7214524174,0.0015509545803070069,1.6403265178203583,5.145557928085327,0.0,0.0004331469535818755,0.09991376399993897,1.074460232257843,1.5404127538204193,2.4292202234268188,0.0,80000.0,1,10,5.14599107503891,5.145635694265366,0.0,0.42365936636924745,0.0034312963485717773,16.819920706748963,6.713220310211182,6371000.0,0.1932933211326599,4.326701164245605e-05,5.340076071023941,5120,5120,40,2,4,9205760,7224320,64
