Coriolis,Dt,DxAvg,DxMax,DxMin,HybridBreak,HybridFullRecovery,HybridFullSolveTime,HybridInit,HybridKSPOther,HybridProjection,HybridRHS,HybridReconstruction,HybridTraceSolve,HybridUpdate,LidHeight,MeshDegree,NuCFL,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,PETSCLogPreSNESFunctionEval,PETSCLogPreSNESJacobianEval,PETSCLogPreSetup,PreHybridInit,Radius,SNESFunctionEval,SNESJacobianEval,SNESSolve,num_cells,num_horizontal_cells,num_processes,order,refinement_level,total_dofs,velocity_pressure_dofs,vertical_layers
True,2526.0875126272367,78044.74517806948,86644.80168311422,69444.68867302475,0.0032085955142974855,4.376430314779282,11.053332579135894,0.0,0.0008750736713416529,0.08131414651870728,2.586689269542694,4.2951161682605745,4.087004399299621,0.0,80000.0,2,10,11.054207652807236,11.053419744968414,0.0,4.024748861789703,0.00891759991645813,27.340678530931473,11.047252917289734,6371000.0,1.958498442173004,4.4459104537963866e-05,13.01500408053398,81920,81920,40,1,6,23756800,18432000,64
