Coriolis,Dt,DxAvg,DxMax,DxMin,HybridBreak,HybridFullRecovery,HybridFullSolveTime,HybridInit,HybridKSPOther,HybridProjection,HybridRHS,HybridReconstruction,HybridTraceSolve,HybridUpdate,LidHeight,MeshDegree,NuCFL,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,PETSCLogPreSNESFunctionEval,PETSCLogPreSNESJacobianEval,PETSCLogPreSetup,PreHybridInit,Radius,SNESFunctionEval,SNESJacobianEval,SNESSolve,num_cells,num_horizontal_cells,num_processes,order,refinement_level,total_dofs,velocity_pressure_dofs,vertical_layers
True,2020.8700101017891,78044.74517806948,86644.80168311422,69444.68867302475,0.0030957341194152834,4.3582250535488125,11.183792579174042,0.0,0.0008431017398837781,0.05587877631187439,2.6211561024188996,4.302346277236938,4.201315689086914,0.0,80000.0,2,8,11.184635680913924,11.18388140797615,0.0,4.021332079172135,0.00877109169960022,27.464295780658723,11.13517906665802,6371000.0,1.9610293745994567,4.265308380126953e-05,13.148137176036835,81920,81920,40,1,6,23756800,18432000,64
