Coriolis,Dt,DxAvg,DxMax,DxMin,HybridBreak,HybridFullRecovery,HybridFullSolveTime,HybridInit,HybridKSPOther,HybridProjection,HybridRHS,HybridReconstruction,HybridTraceSolve,HybridUpdate,LidHeight,MeshDegree,NuCFL,PETSCLogKSPSolve,PETSCLogPCApply,PETSCLogPCSetup,PETSCLogPreSNESFunctionEval,PETSCLogPreSNESJacobianEval,PETSCLogPreSetup,PreHybridInit,Radius,SNESFunctionEval,SNESJacobianEval,SNESSolve,num_cells,num_horizontal_cells,num_processes,order,refinement_level,total_dofs,velocity_pressure_dofs,vertical_layers
True,252.60875126272364,78044.74517806948,86644.80168311422,69444.68867302475,0.0045724034309387205,4.338714426755905,31.954718774557115,0.0,0.0010730326175689697,0.054128634929656985,2.5744321823120115,4.284585791826248,25.036999762058258,0.0,80000.0,2,1,31.955791807174684,31.95484302043915,0.0,4.020578294992447,0.00790678858757019,27.84979066848755,11.248286294937134,6371000.0,1.9560370981693267,5.460977554321289e-05,33.91430350542068,81920,81920,40,1,6,23756800,18432000,64
